Level 3 Area,Cost Center Name,Well Customer,Month,Year,Safety Observation Card Count,Near Miss (NM),Environmental (ENV) Incident Count,Property/ Equipment Damage (EQP DMG) Incident Count,First Aid Cases (FAC),Medical Treatment Only (MTO),Restricted Work Case (RWC),Lost Time Incident (LTI),Fatality (FTL),Total Recordable Cases (TTL REC),Total Class 1 Incidents,Class 1 Incident Rate (C1IR),Total Recordable Incident Rate (TRIR),Lost Time Incident Rate (LTIR),Total Hurt Rate (THR),Work Hours,Count of STARs
Northern USA,00B22,KRAKEN OPERATING LLC,2021-JUN,2021,90,8,0,0,1,0,0,0,0,0,0,0,0,0,61.5,3252,1
Northern USA,00B22,IRON OIL OPERATING LLC,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,1
Northern USA,00B22,IRON OIL OPERATING LLC,2021-MAY,2021,148,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4979,2
Northern USA,00B22,IRON OIL OPERATING LLC,2021-JUN,2021,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1464.5,0
Northern USA,00B22,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0
Northern USA,00B22,,2020-SEP,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.5,0
Northern USA,00B22,,2020-NOV,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0
Northern USA,00B22,,2020-DEC,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Northern USA,00B22,,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,0
Northern USA,00B22,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B22,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B22,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B22,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B23,HESS CORPORATION,2020-JAN,2020,224,40,0,0,0,0,0,0,0,0,0,0,0,0,0,5095.5,0
Northern USA,00B23,HESS CORPORATION,2020-FEB,2020,267,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4874.5,2
Northern USA,00B23,HESS CORPORATION,2020-MAR,2020,268,33,0,0,0,0,0,0,0,0,0,0,0,0,0,5191,0
Northern USA,00B23,HESS CORPORATION,2020-APR,2020,192,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5102.5,0
Northern USA,00B23,HESS CORPORATION,2020-MAY,2020,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,0
Northern USA,00B23,,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0
Northern USA,00B25,CRESCENT POINT ENERGY US CORP,2020-JAN,2020,260,10,0,0,1,0,0,0,0,0,0,0,0,0,46.78,4275.5,2
Northern USA,00B25,CRESCENT POINT ENERGY US CORP,2020-FEB,2020,385,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3978.5,2
Northern USA,00B25,CRESCENT POINT ENERGY US CORP,2020-MAR,2020,348,9,0,1,0,0,0,0,0,0,0,0,0,0,0,4294,2
Northern USA,00B25,CRESCENT POINT ENERGY US CORP,2020-APR,2020,263,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4119,1
Northern USA,00B25,CRESCENT POINT ENERGY US CORP,2020-MAY,2020,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,0
Northern USA,00B25,,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0
Northern USA,00B26,HESS CORPORATION,2020-JAN,2020,352,59,0,0,0,0,0,0,0,0,0,0,0,0,0,4739,0
Northern USA,00B26,HESS CORPORATION,2020-FEB,2020,321,57,0,0,0,0,0,0,0,0,0,0,0,0,0,4451.5,1
Northern USA,00B26,HESS CORPORATION,2020-MAR,2020,263,52,0,0,0,0,0,0,0,0,0,0,0,0,0,4779,0
Northern USA,00B26,HESS CORPORATION,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.5,0
Northern USA,00B26,RIMROCK OIL AND GAS WILLISTON LLC,2021-APR,2021,66,0,0,0,0,0,0,1,0,1,0,0,131.54,131.54,131.54,1520.5,1
Northern USA,00B26,RIMROCK OIL AND GAS WILLISTON LLC,2021-MAY,2021,203,9,0,0,2,0,1,0,0,1,0,0,40.47,0,121.42,4941.5,2
Northern USA,00B26,RIMROCK OIL AND GAS WILLISTON LLC,2021-JUN,2021,130,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4601,0
Northern USA,00B26,,2020-APR,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0
Northern USA,00B26,,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0
Northern USA,00B26,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B26,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B26,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B26,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B27,CONTINENTAL RESOURCES INC,2021-APR,2021,122,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3044,1
Northern USA,00B27,CONTINENTAL RESOURCES INC,2021-MAY,2021,249,29,0,0,0,0,0,0,0,0,0,0,0,0,0,4193,3
Northern USA,00B27,CONTINENTAL RESOURCES INC,2021-JUN,2021,241,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4187,2
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2020-JAN,2020,377,58,0,0,0,0,0,0,0,0,0,0,0,0,0,4717.5,2
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2020-FEB,2020,306,45,0,0,1,0,0,0,0,0,0,0,0,0,46.39,4311.5,2
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2020-MAR,2020,341,47,0,1,0,0,0,0,0,0,0,0,0,0,0,4745.5,2
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2020-APR,2020,264,42,0,1,0,0,0,0,0,0,0,0,0,0,0,4051.5,2
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2020-MAY,2020,330,54,0,0,0,0,0,0,0,0,0,0,0,0,0,4192,4
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2020-JUN,2020,276,37,0,0,0,0,0,0,0,0,0,0,0,0,0,4031,2
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2020-JUL,2020,314,45,0,0,0,0,0,0,0,0,0,0,0,0,0,4119,1
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2020-AUG,2020,296,34,0,0,0,0,0,0,0,0,0,0,0,0,0,4167.5,0
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2020-SEP,2020,288,40,0,0,0,0,0,0,0,0,0,0,0,0,0,4125.5,1
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2020-OCT,2020,281,44,0,0,0,0,0,0,0,0,0,0,0,0,0,4217,1
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2020-NOV,2020,289,35,0,0,1,0,0,0,0,0,0,0,0,0,50.16,3987,1
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2020-DEC,2020,238,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4246.5,2
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2021-JAN,2021,252,37,0,0,0,0,0,0,0,0,0,0,0,0,0,4206.5,0
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2021-FEB,2021,155,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3904.5,1
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2021-MAR,2021,237,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4226,1
Northern USA,00B27,W P X ENERGY WILLISTON LLC,2021-APR,2021,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1091.5,1
Northern USA,00B27,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B27,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B27,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B27,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B28,TUG HILL OPERATING LLC,2020-JAN,2020,357,62,0,0,0,0,0,0,0,0,0,0,0,0,0,4714,46
Northern USA,00B28,TUG HILL OPERATING LLC,2020-FEB,2020,356,50,1,0,0,0,0,0,0,0,0,0,0,0,0,4485,47
Northern USA,00B28,TUG HILL OPERATING LLC,2020-MAR,2020,409,73,0,0,0,0,0,0,0,0,0,0,0,0,0,4677,35
Northern USA,00B28,TUG HILL OPERATING LLC,2020-APR,2020,446,60,0,0,0,0,0,0,0,0,0,0,0,0,0,4473.5,23
Northern USA,00B28,TUG HILL OPERATING LLC,2020-MAY,2020,448,63,0,0,0,0,0,0,0,0,0,0,0,0,0,4633,30
Northern USA,00B28,TUG HILL OPERATING LLC,2020-JUN,2020,420,63,0,0,0,0,0,0,0,0,0,0,0,0,0,4566,40
Northern USA,00B28,TUG HILL OPERATING LLC,2020-JUL,2020,425,60,0,0,0,0,0,0,0,0,0,0,0,0,0,4666,30
Northern USA,00B28,TUG HILL OPERATING LLC,2020-AUG,2020,399,61,0,0,0,0,0,0,0,0,0,0,0,0,0,4603.5,34
Northern USA,00B28,TUG HILL OPERATING LLC,2020-SEP,2020,350,47,0,0,0,0,0,0,0,0,0,0,0,0,0,4485.5,43
Northern USA,00B28,TUG HILL OPERATING LLC,2020-OCT,2020,339,72,0,0,0,0,0,0,0,0,0,0,0,0,0,4723.5,42
Northern USA,00B28,TUG HILL OPERATING LLC,2020-NOV,2020,340,53,0,0,0,0,0,0,0,0,0,0,0,0,0,4508,43
Northern USA,00B28,TUG HILL OPERATING LLC,2020-DEC,2020,349,51,0,0,0,0,0,0,0,0,0,0,0,0,0,4639.5,35
Northern USA,00B28,TUG HILL OPERATING LLC,2021-JAN,2021,358,53,0,0,0,0,0,0,0,0,0,0,0,0,0,4653.5,36
Northern USA,00B28,TUG HILL OPERATING LLC,2021-FEB,2021,288,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4202,30
Northern USA,00B28,TUG HILL OPERATING LLC,2021-MAR,2021,329,41,0,0,0,0,0,0,0,0,0,0,0,0,0,4730,40
Northern USA,00B28,TUG HILL OPERATING LLC,2021-APR,2021,263,25,0,0,1,0,0,0,0,0,0,0,0,0,44.76,4468.5,33
Northern USA,00B28,TUG HILL OPERATING LLC,2021-MAY,2021,269,36,0,0,1,0,0,0,0,0,0,0,0,0,44.74,4470.5,45
Northern USA,00B28,TUG HILL OPERATING LLC,2021-JUN,2021,261,38,0,0,1,0,0,0,0,0,0,0,0,0,44.12,4533,39
Northern USA,00B28,,2020-FEB,2020,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0
Northern USA,00B28,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B28,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B28,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B28,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00B29,E P ENERGY E&P COMPANY LP,2020-JAN,2020,394,71,0,0,0,0,0,0,0,0,0,0,0,0,0,4432,32
Northern USA,00B29,E P ENERGY E&P COMPANY LP,2020-FEB,2020,354,60,0,0,0,0,0,0,0,0,0,0,0,0,0,3993.5,26
Northern USA,00B29,E P ENERGY E&P COMPANY LP,2020-MAR,2020,412,66,0,0,0,0,0,0,0,0,0,0,0,0,0,4248.5,36
Northern USA,00B29,E P ENERGY E&P COMPANY LP,2020-APR,2020,327,53,0,0,0,0,0,0,0,0,0,0,0,0,0,4168,19
Northern USA,00B29,,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0
Northern USA,00X08,TUG HILL OPERATING LLC,2020-JAN,2020,377,48,0,0,0,0,0,0,0,0,0,0,0,0,0,4777.5,40
Northern USA,00X08,TUG HILL OPERATING LLC,2020-FEB,2020,324,55,0,0,0,0,0,0,0,0,0,0,0,0,0,4358.5,42
Northern USA,00X08,TUG HILL OPERATING LLC,2020-MAR,2020,350,47,0,0,0,0,0,0,0,0,0,0,0,0,0,4668.5,30
Northern USA,00X08,TUG HILL OPERATING LLC,2020-APR,2020,302,47,0,0,0,0,0,0,0,0,0,0,0,0,0,4741.5,25
Northern USA,00X08,TUG HILL OPERATING LLC,2020-MAY,2020,338,61,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,41
Northern USA,00X08,TUG HILL OPERATING LLC,2020-JUN,2020,343,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4670.5,36
Northern USA,00X08,TUG HILL OPERATING LLC,2020-JUL,2020,339,60,0,0,0,0,0,0,0,0,0,0,0,0,0,4655,45
Northern USA,00X08,TUG HILL OPERATING LLC,2020-AUG,2020,300,48,0,0,0,0,0,0,0,0,0,0,0,0,0,4616.5,25
Northern USA,00X08,TUG HILL OPERATING LLC,2020-SEP,2020,299,28,0,2,0,0,0,0,0,0,0,0,0,0,0,4708,16
Northern USA,00X08,TUG HILL OPERATING LLC,2020-OCT,2020,341,54,0,0,0,0,0,0,0,0,0,0,0,0,0,4915,41
Northern USA,00X08,TUG HILL OPERATING LLC,2020-NOV,2020,336,52,0,0,0,0,0,0,0,0,0,0,0,0,0,4671.5,21
Northern USA,00X08,TUG HILL OPERATING LLC,2020-DEC,2020,320,40,0,0,0,0,0,0,0,0,0,0,0,0,0,4713,49
Northern USA,00X08,TUG HILL OPERATING LLC,2021-JAN,2021,316,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4770.5,42
Northern USA,00X08,TUG HILL OPERATING LLC,2021-FEB,2021,308,47,0,0,0,0,1,0,0,1,0,0,48.83,0,48.83,4096,35
Northern USA,00X08,TUG HILL OPERATING LLC,2021-MAR,2021,339,37,0,0,0,0,0,0,0,0,0,0,0,0,0,4636,53
Northern USA,00X08,TUG HILL OPERATING LLC,2021-APR,2021,233,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4404,18
Northern USA,00X08,TUG HILL OPERATING LLC,2021-MAY,2021,288,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4385.5,38
Northern USA,00X08,TUG HILL OPERATING LLC,2021-JUN,2021,225,16,0,1,0,0,0,0,0,0,0,0,0,0,0,4364,26
Northern USA,00X08,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X08,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X08,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X08,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X10,MARATHON OIL COMPANY,2020-SEP,2020,32,0,1,0,1,0,0,0,0,0,0,0,0,0,86.39,2315,2
Northern USA,00X10,MARATHON OIL COMPANY,2020-OCT,2020,294,13,2,0,0,0,0,0,0,0,0,0,0,0,0,4282,2
Northern USA,00X10,MARATHON OIL COMPANY,2020-NOV,2020,132,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4118.5,3
Northern USA,00X10,MARATHON OIL COMPANY,2020-DEC,2020,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4293,1
Northern USA,00X10,MARATHON OIL COMPANY,2021-JAN,2021,104,4,0,0,1,0,0,0,0,0,0,0,0,0,46.93,4262,2
Northern USA,00X10,MARATHON OIL COMPANY,2021-FEB,2021,59,2,0,0,1,0,0,0,0,0,0,0,0,0,52.14,3835.5,2
Northern USA,00X10,MARATHON OIL COMPANY,2021-MAR,2021,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4285,3
Northern USA,00X10,MARATHON OIL COMPANY,2021-APR,2021,229,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4141,2
Northern USA,00X10,MARATHON OIL COMPANY,2021-MAY,2021,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351.5,1
Northern USA,00X10,MARATHON OIL COMPANY,2021-JUN,2021,218,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4245.5,0
Northern USA,00X10,X T O ENERGY INC,2020-JAN,2020,270,0,1,0,2,0,0,0,0,0,0,0,0,0,94.25,4244,2
Northern USA,00X10,X T O ENERGY INC,2020-FEB,2020,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4016.5,0
Northern USA,00X10,X T O ENERGY INC,2020-MAR,2020,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4345.5,0
Northern USA,00X10,X T O ENERGY INC,2020-APR,2020,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4183,1
Northern USA,00X10,X T O ENERGY INC,2020-MAY,2020,268,2,0,0,1,0,0,0,0,0,0,0,0,0,44.6,4484.5,0
Northern USA,00X10,X T O ENERGY INC,2020-JUN,2020,232,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4496,1
Northern USA,00X10,X T O ENERGY INC,2020-JUL,2020,130,7,0,0,1,0,0,0,0,0,0,0,0,0,42.9,4662.5,1
Northern USA,00X10,X T O ENERGY INC,2020-AUG,2020,225,2,0,0,1,0,0,0,0,0,0,0,0,0,45.75,4372,1
Northern USA,00X10,X T O ENERGY INC,2020-SEP,2020,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948,2
Northern USA,00X10,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X10,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X10,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X10,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X13,CABOT OIL & GAS CORP,2020-DEC,2020,292,43,0,0,0,0,0,0,0,0,0,0,0,0,0,4414.5,35
Northern USA,00X13,CABOT OIL & GAS CORP,2021-JAN,2021,240,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4499,30
Northern USA,00X13,CABOT OIL & GAS CORP,2021-FEB,2021,258,48,0,0,0,0,0,0,0,0,0,0,0,0,0,4226.5,45
Northern USA,00X13,CABOT OIL & GAS CORP,2021-MAR,2021,232,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4674.5,36
Northern USA,00X13,CABOT OIL & GAS CORP,2021-APR,2021,299,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4658,32
Northern USA,00X13,CABOT OIL & GAS CORP,2021-MAY,2021,304,35,0,0,2,0,0,0,0,0,0,0,0,0,88.16,4537,28
Northern USA,00X13,CABOT OIL & GAS CORP,2021-JUN,2021,253,49,0,0,0,0,0,0,0,0,0,0,0,0,0,4309.5,32
Northern USA,00X13,EQUINOR USA ONSHORE PROPERTIES,2020-JAN,2020,379,42,0,0,0,0,0,0,0,0,0,0,0,0,0,5503.5,65
Northern USA,00X13,EQUINOR USA ONSHORE PROPERTIES,2020-FEB,2020,347,52,0,1,0,0,0,0,0,0,0,0,0,0,0,5368,55
Northern USA,00X13,EQUINOR USA ONSHORE PROPERTIES,2020-MAR,2020,349,47,0,1,1,0,0,0,0,0,0,0,0,0,38.1,5250,45
Northern USA,00X13,EQUINOR USA ONSHORE PROPERTIES,2020-APR,2020,342,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5066,52
Northern USA,00X13,EQUINOR USA ONSHORE PROPERTIES,2020-MAY,2020,351,40,0,0,0,0,1,0,0,1,0,0,37.64,0,37.64,5314,54
Northern USA,00X13,EQUINOR USA ONSHORE PROPERTIES,2020-JUN,2020,77,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1354,6
Northern USA,00X13,,2020-JUN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1
Northern USA,00X13,,2020-OCT,2020,0,2,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X13,,2020-NOV,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.5,5
Northern USA,00X13,,2020-DEC,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.5,0
Northern USA,00X13,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X13,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X13,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X13,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X14,TUG HILL OPERATING LLC,2021-APR,2021,178,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3785.5,12
Northern USA,00X14,TUG HILL OPERATING LLC,2021-MAY,2021,290,45,0,1,0,0,0,0,0,0,0,0,0,0,0,4751.5,28
Northern USA,00X14,TUG HILL OPERATING LLC,2021-JUN,2021,262,35,0,0,1,0,0,0,0,0,0,0,0,0,43.1,4640.5,53
Northern USA,00X14,,2020-FEB,2020,7,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X14,,2021-MAR,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0
Northern USA,00X14,,2021-APR,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0
Northern USA,00X14,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X14,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X14,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X14,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X18,E P ENERGY E&P COMPANY LP,2020-SEP,2020,305,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3997.5,10
Northern USA,00X18,E P ENERGY E&P COMPANY LP,2020-OCT,2020,332,59,0,0,0,0,1,0,0,1,0,0,46.36,0,46.36,4314,10
Northern USA,00X18,E P ENERGY E&P COMPANY LP,2020-NOV,2020,348,58,0,0,0,0,0,0,0,0,0,0,0,0,0,4046.5,7
Northern USA,00X18,E P ENERGY E&P COMPANY LP,2020-DEC,2020,266,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4260,0
Northern USA,00X18,E P ENERGY E&P COMPANY LP,2021-JAN,2021,325,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4295,10
Northern USA,00X18,E P ENERGY E&P COMPANY LP,2021-FEB,2021,334,61,0,0,0,0,0,0,0,0,0,0,0,0,0,3854.5,7
Northern USA,00X18,E P ENERGY E&P COMPANY LP,2021-MAR,2021,329,53,0,0,0,0,0,0,0,0,0,0,0,0,0,4319.5,10
Northern USA,00X18,E P ENERGY E&P COMPANY LP,2021-APR,2021,353,51,0,0,0,0,0,0,0,0,0,0,0,0,0,4168,9
Northern USA,00X18,E P ENERGY E&P COMPANY LP,2021-MAY,2021,375,54,0,0,0,0,0,0,0,0,0,0,0,0,0,4292,0
Northern USA,00X18,E P ENERGY E&P COMPANY LP,2021-JUN,2021,292,60,0,0,0,0,0,0,0,0,0,0,0,0,0,4013,0
Northern USA,00X18,SOUTHLAND ROYALTY CO LLC,2020-JAN,2020,252,53,0,0,0,0,0,0,0,0,0,0,0,0,0,3513,18
Northern USA,00X18,SOUTHLAND ROYALTY CO LLC,2020-FEB,2020,173,45,0,0,0,0,0,0,0,0,0,0,0,0,0,2804,22
Northern USA,00X18,SOUTHLAND ROYALTY CO LLC,2020-MAR,2020,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0
Northern USA,00X18,,2020-MAR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,0
Northern USA,00X18,,2020-AUG,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
Northern USA,00X18,,2020-SEP,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0
Northern USA,00X18,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X18,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X18,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X18,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Northern USA,00X21,CHESAPEAKE OPERATING  LLC,2020-JAN,2020,366,61,0,0,0,0,0,0,0,0,0,0,0,0,0,4575.5,28
Northern USA,00X21,CHESAPEAKE OPERATING  LLC,2020-FEB,2020,334,49,0,0,0,0,0,0,0,0,0,0,0,0,0,4327.5,26
Northern USA,00X21,CHESAPEAKE OPERATING  LLC,2020-MAR,2020,80,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,6
Northern USA,00X21,,2020-MAR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Northern USA,00X21,,2020-APR,2020,2,0,0,0,0,0,0,0,0,0,0,,,,,0,9
Northern USA,00X21,,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1
Northern USA,00X21,,2021-MAR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Northern USA,00X21,,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0
Northern USA,00X21,,2021-MAY,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Northern USA,00X22,CHESAPEAKE OPERATING  LLC,2020-JAN,2020,185,30,0,1,0,0,0,0,0,0,0,0,0,0,0,2428.5,17
Northern USA,00X22,,2020-JAN,2020,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1
Northern USA,00X22,,2020-FEB,2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0
Northern USA,00X22,,2020-MAR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0
Northern USA,00X22,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0
Northern USA,00X22,,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Northern USA,00X24,HESS CORPORATION,2020-JAN,2020,355,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4683.5,1
Northern USA,00X24,HESS CORPORATION,2020-FEB,2020,167,7,0,0,2,0,0,0,0,0,0,0,0,0,92.45,4326.5,2
Northern USA,00X24,HESS CORPORATION,2020-MAR,2020,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4667.5,0
Northern USA,00X24,HESS CORPORATION,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0
Northern USA,00X24,HESS CORPORATION,2021-JAN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907.5,2
Northern USA,00X24,HESS CORPORATION,2021-FEB,2021,175,0,0,0,1,0,0,0,0,0,0,0,0,0,46.59,4293,2
Northern USA,00X24,HESS CORPORATION,2021-MAR,2021,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4896,2
Northern USA,00X24,HESS CORPORATION,2021-APR,2021,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4508.5,2
Northern USA,00X24,HESS CORPORATION,2021-MAY,2021,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4918.5,0
